s-hash,artist,song,count
1d9dacd920d85d645e6aea354ecfd7deb9438fd59df7d1d09706f5fb10579bdf,Madonna,"Girl gone wild",5
2867032a113112f86cec9e21ae62ef96241d223ea8dbf78b08b1dbdea1f7cf96,Tlc,"No scrubs",12
9ceeff7a828f542ccca20cc7545a70bf09b5df2ca0f10e089ba83955e40bd782,Lillasyster,"Nu har jag fått nog",12
b1e039feed7f22c74c6868e96ba05cfffae367fae08e424f7a564aacc422db53,"Labrinth & Tinie Tempah",Earthquake,11
a9181a16510ed83f693c98ff2019797a9f2cfa83d487ad0c080c53849c9cbd9e,Vink,"Someone is going to get hurt",15
53b2742af9076e3142eaf5b4c69bb5f7caa3685c557d8bd5085c17819df0098a,Frida,"Dunka mig gul och blå",17
8418bfeab3ddae090f15d12602fef3cb7d77bd55961aebb57e5278e4b5ce9f7f,"Kim Herold","Social butterfly",14
edd9a11e595bc4761a071e030075707f7f4e2117137f3121b3f7f39e8c0df4e9,Johnossi,"What's the point",43
62ffbbafcac544e3c942db525ab9f8552ffb3319d37dc17ee15a6fe37c695638,Mgmt,"Time to pretend",30
fe611ca0ce81afc58a421ebb8d954db27a9fd1258030f2f33ac314bd68029895,"Rebecca Ferguson","Nothing's real but love",22
8ae4a15114ce966d63fcffcfc2455cef835732df647789c1d7cf80fe120b858b,Sugababes,"Push the button",3
488f507920667cec2edb7e704bc82555ab5caa584a059fff19a0acf895bee6ec,Grouplove,"Itchin' on a photograph",30
fba42fac435acf0b0378400c9e4c6fcb76c86ac580baabaca72e136904253dd3,"Oh Land","Sun of a gun",28
336665e5db4205aed0ffa48e8f3b14900d3427b430049f2f0884074bd722d28e,Afroman,"Because I got high",16
9b477b304f5a0cb42c9e3cb905b781003b4282504e0f7cdcb67d5175b0d52d26,"All Saints","Pure shores",8
5605fa4135e9f35503963d0d1cf0470da387558189a4618c3db4d5335eede098,"Jesse P & Redrama",Måndag-Söndag,9
e586739bc5b5bf8e957c2c77bd4b918d08a3c889dd0f9cd5c4cdcbbc5cf46508,"The Rolling Stones","Paint it, black",3
a831d6e06781a5f1005ccd69628cfcee536c4b4b95bfdcdf81c8478926a657ef,"Gyllene Tider","När vi två blir en",10
9539d6da62c75b5989fe5982f477466dd85fad404b729374f7975e5ef3d1e581,"Ice Mc","Think about the way",8
c1a26dd29e0d79a881beec37993661d9831399451a7e931d35a06caa5c142874,Motörhead,"Ace of spades",15
07ec221fa6a4e59da38a5eb36df76c1425ebf8355a8b3d3c13130f896fe80244,Daughtry,Home,1
3ee7944d484c2eee705e422cc714c60e3a2a03634fabfc2154584101edb202f3,"Marilyn Manson","This is the new shit",14
af149eecd321a02cf642525a51dcbd8b92c436b716482e556d3c093bf398d2e1,"Håkan Hellström","Kom igen Lena!",25
ccf1685049ea7c8e6495eec44953379239d5e08996d81195160b7a0756d8d2aa,Lmfao,"Sexy and I know it",48
6a9d197d0c55f56c8210ca280ff0d8002f5c177232e95df3541e082c81f9ad60,"Bob Marley & The Wailers","No woman, no cry",8
ef07f0d2983d7b8d39042a1a42b36197f047f084b0d9978dc65bf4d16dfa0c7d,"Danny Saucedo",Amazing,32
b2bb9c8ab263bb0e1e52b7b8afb77c8d6cccbf2a439b48ed5ffdb9d5b729f5ac,Kent,999,18
911898b77f06e178bcc91e74b4e18f01b7443212ba94f8a85dc01f7ae26d983a,Blondie,"One way or another",6
68179d11bc47638754690e95fc576cb735111a4216283150acf4ba0516bb078c,"Las Ketchup","The Ketchup song",9
ea4b2d47e79682e1dbf43a9f2659e39bd12a14158d15a673883d3f58e19b9e3e,"Petter & Daniel Adams-ray","Håll om mig",8
ee455d082eb0cbd59b2c5a1900e49442f178ded828b83250d7e80fca7a0f0def,Nordman,Vandraren,17
ff466647a219fb6b6db8c5b2936f715c3e6ac6c37465465f1a36cbcfcf11f960,U2,"Beautiful day",7
363a2d621f1ada810b17cda9adf57931471b21b7fd752b86aa0c2761e1a5d39a,"Iggy Pop","Lust for life",8
643ae40c7e9766f2317b391248655e5186ba6d8585f7b40fbbbca794a71455e3,"Azealia Banks",212,15
b073534a4cd74438b138787d3746cbdbe3611a2b1e42ef0ef54345d55116a4e8,"Meat Loaf","I'd do anything for love (but I won't do that)",11
05cdefa0560635335fcb661f50e8ec92efc4bf4c5c15f6dc8568ba55932dffe3,"Sam And The Womp","Bom bom",1
fa20344049ad0c35079fe08f7b49a4c2c39f2662ab802444d9e133aaae22240b,"Markus Krunegård","Askan Är Den Bästa Jorden",12
c03b860474224cf07f6fea6e7eb2df1b9ea7bbc10f3f13ab391572a629195f61,"Snow Patrol","Chasing cars",128
fb2b827fe818c79ee3c0abdc0321a3350e08eb1e4a7b09a08a6e77a23edaa3e3,Shaggy,"Oh Carolina",4
6e536724e0635b66abb6e929f2c4fc0db23339a792e4fa4c3326349a12622e16,Eminem,"Lose yourself",31
3f9f246a509db1cbac29938dfc7c809d2c4c1c08bf1c2e0ef797203330b9c5f4,"Melody Club","The Only Ones",20
d939f302ce820329a3aee02dfdf8f5d64ee56deea007c2dc6ae8aca5aacd29eb,Coldplay,"Speed of sound",26
0afe710f66d0c76a2db80a898b53af3744d4a539216ad41852c90f12550b3716,"Junior Senior","Move your feet",7
c0fbe30dd82eedb87fe7848224dd5074f7cb81dc1092e98c597de3540cae42f7,Lcmdf,"Future me",27
e0cf98237e0f24d0ce573f7358bc9b1e7860b6b73d6034b1a70c5c75f3aeca3d,M.I.A.,"Bad girls",16
bdcfa6e5a17e4ff1ec6b55bed66cfaaa84aeb173d274fe28f7f23d5592059684,"Daniel Adams-ray","Lilla lady",80
508a6ae5c230f3b84252e2754b3488677a3b5c5e8a80e338f7189962be1b8524,"Lenny Kravitz","American woman",14
2127603e1c3072c07f43c6a6f6d09f51d7b340823f0b8dfa7756b1ea3a83053b,"Lady Gaga","Born this way",25
ff7799484296e8a73b8df70050f7ba927e6c13c64287318799732fccd92f6c82,"Bruno Mars","Marry you",57
f0c279737c519a9e4972dc51055bacc983d7a77094e7370bfd8e223b5bdd3db8,Klaxons,"Golden skans",38
d71b44c3cd12e0dec36d78243ff3c000cf9c41ce82be62dfe87ec4e5c8376dcd,"Van Halen",Panama,6
b17ba0918ea4ef6c8c030dc1715225eca9ba18f17c65affb9f58605d32e46903,"50 Cent & Justin Timberlake","Ayo technology",15
e6b163f16f39d5555b1fed2b4e766f2935ec303aff9923676970483cb895968f,"Pink & Lily Allen","True love",177
51436f9a192c8534fc107f023e54313c485cd093f18dcb118e683809a16b1cbb,September,Mikrofonkåt,130
1ace010fae34debd6009f59dae3a7b1c54114515b12c345aa85be9cc2fae1311,"Miley Cyrus","Party in the USA",16
edd2430554083438a9a22b91a6e3dfb8b4b9a6d2e270e0ab07696d3f30b5f168,Robyn,"Call your girlfriend",130
bd6f97bc536cd8faac6ea46a963992f8d85f2aacea6e20bc63277746979c9eee,"Simple Plan & Natasha Bedingfield","Jet lag",35
81d6bc84a97d560a89d101d0b29303425407554fbf9c9e46be5f72a3f4c2030c,"The Cranberries","Animal instinct",9
a63a3c6f3edbbe649bf00d39f8cceb5e69b9ef85cfbe5a5191b16722974cf4f0,Keane,"Crystal ball",20
2d81c047edf44899676f7e1a7fa86d9ee42c0748762039002a512af5cf04fff4,"Miss Li","I heard of a girl",4
0c877764f026887ca2bef4ff6aa0617a398d70f02c8ee16785deabaa17828231,"Slash & Myles Kennedy & Conspirators","You're a lie",23
6cc2ff619d13f8119f93b178784b617c9531209200a0b10eafdba6b44244de22,"Moto Boy","The Heart is a rebel",12
fdc74462a8896e68cbbb8375f085bf413c12283b5fdc49689a1073363b59ac38,"Empire Of The Sun",Alive,148
05f796ead7f577aa2433f37275d6d0440a63072ece61a0beb41fc86727b4f7d6,Eminem,"Cleanin out my closet",6
901366f81dc420292f063122d64fff3bb948ba1b2a7500451804760b131525ca,Kent,"Jag ser dig",37
f4b457543310a212b7c84b2b542a01f0bdec484cc5670d8f3f8bb678a7bac5e5,Chingy,"Right thurr",1
3ac6b66e7a41b88780cfbc31edb1c22d4d084b11e49ed1c30d795a142c4cf032,"Maia Hirasawa","And I found this boy",17
c58baf62c7e7e9e3e0809e47c180e038c18c7871f9b2f4739ee8fc61f69c7077,"John Me",Run,16
8885de21c0b8866227c54a3397acb3e3b52bddfbe18708c4dbd42b08eb52b8fe,"Biffy Clyro",Opposite,62
12cd8879eaee10e7211ce8e69ee668058625632fc7bf9e1d4ad4e6bc63185879,"Natalie Imbruglia",Torn,6
9078788a0be6ae8cbfde206d9705a429388a756be1b50c348eb41c906bf2da75,"Faith No More",Evidence,12
57f7c49a2008f745a6882c2b411c9433b6ff0a4e88ce2b2b61d2413e07245fdf,"Simple Plan & Sean Paul","Summer paradise",61
08bbaf77ebf1207acc4539cd8632d00000cee53dd70ec20b5786a3dd3c836a1e,Feeder,"Feeling a moment",6
943c9eb7dcea1ae7b74bf8efff2fd685d9aa541948046fd5b02775faffaf1edc,"Britney Spears",Womanizer,28
591b2acc18655d83ff6edc2d3da8ff8ef1fef0b9a7b45ca10b94b261fac763ca,"Skid Row","Get the fuck out",10
f23abc07d31593081574a82ea02d243b4cb913168dfdbc7a2a71501516b2ce28,"Owl City",Fireflies,74
155b9a54e95437f91238eef0feaa3ac437f9015f4a6b295649906223cf976e8d,"Amy Winehouse",Rehab,119
8b56603ef74e91ef133d8ced9e53ebeccf492f01a277df5094b5ceb79190735b,Kent,"Dom andra",11
30962e7d14159215e1a4a428acc652d988d72b188305b0bdbf7ba5fda1f2dd23,"The Smashing Pumpkins",1979,21
7742786bd2a0ecba7aef81b6152b1ff7d7f64b58fa884f407b8885a556944669,Jojo,"Too little too late",5
91228dc26ed35c32f621e7d10b06b366337ad454c5650744890f81dbd9b310a1,"Savage Garden","Truly madly deeply",12
c9dfb43999d8503fe8106a83eaae1cae8e1d54f35af7b63f6f4d58557963a073,"Wyclef Jean","Gone till November",11
2183b3e7150f6a2429fea149ad2574caa532842660966116f193219a68d44848,Moby,Porcelain,9
9e3333e5687ccb72b8f4523f0ea625905e243585289f1552aefb2ca0bf30474a,"Sunrise Avenue","Forever yours",11
9e128048ff66db76b19498523c9b4382ddc6c236d0fa29fdc4eea7eadfe7b062,"Kapten Röd","In kommer ting",94
79359b6989f7537a5b6ee60b95c1794c30fae3356a19e7c2e431c221efa5e633,"3 Doors Down","Here without you",21
77777704d643a5c99b35d27158e6efbacfc83fcb4a228de47b42eff46be59472,"Linkin Park","Leave out all the rest",34
e6c09d0f948b572952bcb32d417be4f95c994c315ca367bf13e99e93f286b776,"The Casbah",Flowers,6
2dd3052292d09187d0b06b43b2bcb0b01f68186c018c60ea0797b0d2e23822de,"Lily Allen","The Fear",106
f97e04abe317be63220c8112657e501a5588e18f3ae33a4a7d4429ab120fd595,Alphabeat,Fascination,21
4fdc25c877c77e9bf9c4ec78d601db0a978ce654b00bfcc534bdd962f4a7f0dc,"Estelle & Kanye West","American boy",17
40e316661662258cab340749d4acdbd24b4619540abb4fd6639c1b9883033e77,Jamiroquai,"Virtual insanity",12
df1c4c741d5a32d993dff0f216a3817ec5d6f0f56803be3130e3dfee0cfaab92,"The Capital Beat","Good love",28
4dcff205a381edb2627bd4c8cc6604b013802cde228233e115ccc078dba911cc,Maskinen,"Liv och död",61
eb8985b04c1b92d826b8d68f643e8c6fcdc34c3dad9f09553d12d4200f63413a,Laleh,"Live tomorrow",10
858f2cdb34b7f2b297ab81bc0d868ea5c2a3109b356dbbcee96a54ceeb0c993e,"Red Hot Chili Peppers","Higher ground",8
1784a67fbe8bffb7e2b91572525236647aea367cbd964e66ec2473ab34276bd9,"Röyksopp & Robyn","The Girl and the robot",13
09bee7fd6858a999ce68493e91b2cf1eac0b1991b7e5c7f54ebd92522986b94c,"Snow Patrol","This isn't everything you are",50
545bea5580eedc70de741c1cd5b3ad9b75a10d42b646c3e40be8c4bb9a336825,T.a.t.u.,"All the things she said",4
a316bd8264799b36878552ed98ebc7f388cb889c1bd425aea52bc0a88a81a92d,Snook,"Mister cool",25
73afda2db98fc8cf837beae6905f7687229d96e836b20f662ab03d5d0a6007b1,Naked,"Back to haunt you",31
a6ee38f69dc3cd9f2edbda55818a33832fd0d1ff87d910a5c7ccc6dbe8550542,"Fatboy Slim","The Rockafeller skank",14
149a69a161edc723214b3b901dce6ec0f108141231ae27c6af392eec0265e181,"Tove Styrke","High and low",87
5db6caedb553b7d8b7d01641a60e92acfd40b514835120810148967758d75daa,"Anna Abreu",Hysteria,56
8ca4b704730d13d02b204b959ca40da21c2c2a47435ecf8d9b2184efa67b3846,"Edward Maya","Stereo love",18
5459a48d6214de6a32d1ee5e9ca0f7c42f09f33c652328c05ad2e64fd06c6199,"Beyonce & Jay-z","Crazy in love",66
dd2cfaf6798a34059a688a6e2e7070c340e051a58e75df5b2fd2f6f4cd1d4766,"Katy Perry & Kanye West",E.T.,5
ab81a87e1e5b63859ba288f7a5bea9fedf33aa87e4ea635cbb2f8e24cd089eb0,"Bruno Mars",Grenade,107
100f9ab81680a6721d2c1a24612524064845768c5df6b3b14f930c97240f32fb,Björk,"Human behaviour",8
8d5cb2047627d971b0eb32ad07bc67943360e5e0c9d66f3628c6c86246dc3eb8,Kent,"Saker man ser",7
0e2ea23928d903b053334e13a2670341476254ceea0060edafb33fb0157e9fd4,"Just D",Hubbabubba,9
0b7391d666c4d73e9cb5981f55ddd5b8d01b56589861318054c9045e5ca17385,"Magnus Uggla","Hotta brudar",8
8de3b39d6e7ba1968f874d0b5582a4477a078e4ddfeb4ec202a164564fc61ee7,"David Shutrick",Container,5
e634fad149be7219b4f4477fb6aab65dd90575ff54758b1025127094c2e57226,"Peps Persson","Oh boy!",10
30576dd5c89e2f383aa052f338e65373c7f984de3510c030701837a8f4c250b2,"Petter & Afc","Repa skivan",8
701e9445c2bb3fffd3856617d9543210f58b6507e6f50ea58ab1e2b3cfd2c6c2,"Martin Bentancourt","Grå folket",7
f8022d211da0e7d33b399dea1599b5ed3d8b6303d036df4c3917bfa519f6a67d,"Ebba Grön","De måste vara radion",13
b84c66d3db002573d8937f795879ab4431540a022b1c82c0da31c1ccdcfdc6b5,Timbuktu,"Tack för kaffet",10
3ee9942e6363657a55c5105b3228c9aa994ce16254504df105d1bd54082c81c1,Nationalteatern,"Barn av vår tid",7
84a36dd055f3997e3e39b056319b34a910dbb45360a7e346104c99c02a348aeb,"Mange Schmidt","Inget att förlora",5
7663d94b6782d0d31eeee660c3ec4d7d679200f42274e34e57e7aa783e0bb524,"Veronica Maggio",Nöjd?,9
be660ac7063e94a2a6da0defec55ac7172027083ffe6033f7b154733b43560d0,Feven,"Dom tio budorden",12
cc7c62e64e2519dda90fbc314f7ce4f66367435c18023601d673846265e6f3fe,Lillasyster,"Berätta det för Lina",10
31bac9d7a41a2ced6538103b0a0abe83f09bffa236dc85094cd6591fd4cd7756,Hästpojken,"Jag e jag",10
16f692fdae1f4375baff6f4bc1739c52145031d375c9e8e1a48cdeac5a1754be,"No Doubt","Don't speak",10
6e9fd9b8b979798f1723cf29a1053377d8e5081159836d923a306767d4717d31,"Ellie Goulding","Figure 8",46
012f9418faca2762c2b713e44f98f90902cdc86b71143733a54836036cf7b478,"Bloodhound Gang","Uhn tiss uhn tiss uhn tiss",6
b859b1d3b9073486fde355bd611453b2b270139afc3157cb26b7d82808136cbd,"Bon Jovi","It's my life",10
268cce98675f59a5bc4de771b6d71ee74529b7f8e3c41e2142f589aef4bd6f86,"David Guetta & Akon","Sexy bitch",56
5aac190c85e142d6352e71e5e8174428c54f2f2e1633ecbd33d01d0e3dd80efd,"Lady Gaga",Judas,63
f89e46af1a42518687614c3ced56d5d60d02fdbf4e96a12b25282ff3dc5d5167,"Robbie Williams","Rock DJ",4
c3b7137c907d7d3b020127d03fd25208ac484eec091918986cdf3555ad65a246,"Gyllene Tider","Juni, juli, augusti",21
22642c804383419f8f0ce61bb50e52a7bcc20a859e1bf2e4e7b8a9fc44c5d85a,"My Chemical Romance",Sing,19
5e360f4f08ffca7f2a61c9d982306de92c833ad37c4bbc43f7799a28d7ad41d6,"Faith No More","Digging the grave",4
7e21a983ff6dc0c5b9d7154af32b8c241721a3fb18611be1370e1de4ccca3469,"Mutya Buena","B-boy baby",6
82d9e7d947f735cd3ad40b6792f16922dc379eb1afbe5bb047e5bea3286a0d82,"Paradise Oskar","Da da dam",27
ac9e5002c591963e1a2c189ff135714da1d8d0fa2585789fd6a46ffcaae703ea,"Mumford And Sons","The Cave",88
6970fe85a9c09d6c8db6b88ab9ceecbdd8ff27195416399228b41ebd84f06432,Eve,"Who's that girl",4
1ea35c8b15be9fb6105eb6df57c8cfa1dad0ec2932efaba9d47dcf4b6b7135d7,Amerie,"1 thing",25
3cadd2570277d1d674deb3160c53e7243a299a660f44c29a0ad716d70248b366,Nickelback,"Far away",1
43dd2fb5928c572d1051c7318fdcd3b174718ef5ed30991a3db497207e3c309c,"Crowded House","Don't dream it's over",10
38337452715b211ca1fcadf6f4d4e91cfc36cd2c8b74cf701952df286875fb12,"Mötley Cruee","If I die tomorrow",14
32dff4ade6f4ef0dc46474525b1dd217d36d2ceb00e14cbd6b58cca437ceac2e,"Simply Red","If you don't know me by now",9
b6fc8f88c2d111771d39c641de5a8f2a97a551f3b36aaaccdaadc419ec0b9a7c,"Alice Cooper","Love's a loaded gun",14
d728d82d08618f22b886689d1917b4d0ae1fd7413bf60d3080aa3faa5474d5fc,Hinder,"Better than me",10
1b54da0a324b1a8dd4eaed6213a1eb205a66570a70716a2382c3cb8709104d39,"Michael Jackson & Siedah Garrett","I just can't stop loving you",10
b80496f63a285e3a8b53418b43a8897f383c090f751efc6db85a0cb589a39b4a,Westlife,Tonight,9
bf061484d3e74a42a12dcccc3604ee9d4aa5fc0e7a3501f0b5175def7d88ef59,"Avenged Sevenfold","So far away",8
af743cebef7e35c13df07002e78365e14d7e92ce7b54f2b2e5dc93dfd66eb189,Berlin,"Take my breath away",18
dfe833e9fefec8bdc19cbd99b54713a60b3b634c5cad19f8be98d53402939368,"Phil Collins","Groovy kind of love",9
2bde732efeb78d5b30a475b2501e98d977c23e1cb7da681e88d44e15e4edc65b,"George Michael","Careless whisper",19
de1d25879bb7c0703acdf5418c3dba4f3cc1a836551a87b87f803b236c9a612d,"Elton John","Candle in the wind",9
b9431bad00e3d67d40c3ca8241a7a39ac558a19ff5fce00d9dec2e89e0d63631,"Faith Hill",Breathe,13
682d76cadf12f2c4f7f66102c41753ffd5c16206bbf143d220fdab888df8506c,"Michael Bolton","When a man loves a woman",10
7bf20fc3a0618d03b8708dbeaedc4ce623d93de4740f5b58224f866815c55f71,"Apocalyptica & Lacey Sturm","Broken pieces",16
ea52d1d6efd9929c4f786ccdcc8a0f2e2cc3b5fd878c98a32750d6bde2382605,"The Von Bondies","C'mon c'mon",6
5d69e3a4436f96836914a91e98e2268c5522ae20febadf7b533b1b15da517f7e,"Kesha & Lil Wayne & Wiz Khalifa & T.i & Andre 3000","Sleazy remix 2.0 get sleazier",1
9a86cc92778f2de2bedd4485347635606e56897c9997e22f0b4988988c9219dc,"Scissor Sisters","Take your mama",22
7862e218caffed800ffd6998240afc9e48a2452184e97071972fd83f4736ae25,"Ozzy Osbourne","Crazy train",7
9e3b482d8d69ca3814b522f2bc057ffb4d236fc00462479ffb6941c6f15a55ec,"Linkin Park","Burn it down",84
e0f2de6d2ec7b3474a87007df65fd5091ff9b6b30e82f80e6468455766f0540f,Deportees,"The Doctor in me",2
77b32158324f33314d3b9d185c6aa97bae4cc558a45c1779145b28852ca46f2b,"Håkan Hellström","Kär i en ängel",15
70344d9ec4bf9e0f590d5f7abc8e1d703aa7bb217894415fa83a631076d037dc,"50 Cent","Candy shop",23
2cbdb99402b657ec34f00a6a07969bb5516157ba5e2408022961214cb48a2361,Nirvana,"In bloom",5
d8b1711a12abd8d7f76573962690e54027e35a31cf4ce4a69eb5d3c1ee4fb9ff,"Kim Herold","Easy love",3
4a95f46bd4690fe5df01e92ff5260e90cab0892916e19823c7ea44d8c121314f,Radiohead,"High and dry",9
128999e28d63372b5d78d4ec74c52449093baaa1f775621170d58a88c6f665af,"Teddybears Sthlm & Mad Cobra",Cobrastyle,5
424a2e0a127a80a9b53b79a07ec64b2a7e1fae3dc58f93a55ee0257573088ba1,Beyonce,"Best thing I never had",18
8e0ae68e7d439db15d04607eb625b40e267496ee3b34ba0ec259866f7617be22,Redrama,"Vad jag vill",75
a70ad40186dc495af505bfc0d0b449a1d3cc156565780d043c9562aba62553c0,"Sheryl Crow","All I wanna do",8
c4bc75c0c9195a9a14520113612fe9b2394ace336d0d9aa8fbfad4415b803a67,Timbaland,"The Way I are",21
49e223e4d8b979619917bc3fd234aa968cbb00c51be4550f1091df01b6f182e3,"Pitbull & Ne-yo & Afrojack & Nayer","Give me everything",44
a5d3c32cd58e12bce5feca90b7d3ef861833f0579d4cbb731df339a5dd262e7b,"Emeli Sande & Naughty Boy",Daddy,13
85019e1fdc7876c118a7e69a972c4f2daf2c8bce4c00970622613eee9e83dfb5,Beck,Loser,10
c6e65accd52af8149e1e7f8959aee65215036b06bbfb916ea2be9edbc01a22dc,Säkert!,Sanningsdan,24
ca3405fbc4576b265be3cfb183e85b7643aeb42fddc7ac572ae41faf0c6e5eca,Glasvegas,"I'd rather be dead (than be with you)",7
fe83b8147780506b330a132cbf860e79b018b47f93b1891d2e35baa0659db5cf,Outlandish,Aicha,7
e3e1f975dbd25e02c0cc3eb18449d7391756a5c751ee1c3addf9a98daa366582,"Scissor Sisters","Any which way",17
9a7dd208967c7055ea099509c7a78e34cf234942c9c7f0e569540f3d3e48a498,R.e.m.,"Everybody hurts",15
0b1c1c027ceb45fe3f44416978636c362c288c770a48b37ade4caf520bf237c2,"Amy Winehouse","Our day will come",25
392d48acf0a26530586472b6028513b9dd94d2864f61fd89d78b3da663bbeedf,Kwan,"Unconditional love",5
95468f3af607f134fe68800dc6b25f42327c1e626c3465b3b21a02fe3389705c,"Eiffel 65","Blue [Da ba dee]",24
5b7db0cfc5543a25da82b44700b61f686919864b8da807347bba37292a787542,"Lena Philipsson","Det gör ont",17
a3bef41053cb8354b021198ce67b9824d56d137e80f09cefc65c9b176e126d33,"Ace Of Base","Cruel summer",1
480c01833ce8380f05652b58f38473abd6d69899843cd2d90c2ab1d01d7545ee,"Imagine Dragons",Radioactive,90
10605ba031a35ac309aafb476970ae95f83b339161bb3c27427638f385f47da0,"Jimi Hendrix",Angel,5
0c6f6cd7341f90b4d50a6ee0137f06f34df55ec0bc3c4993fb5fa28aff8ea179,"Led Zeppelin","Ramble on",7
c181c760c7abbf2b4829c3160f6a59e7c2d437f2335c592e4428a962db96f9f0,"Naked And Famous","Young blood",2
c98e437c42b8a6ba7cb696925a6450c5918f06926fe665569f011aa53a3a93b9,"Sturm Und Drang","A Million nights",9
3b9f4217b523c300eecbc55dd17a423a5711fcb7d7688488ff2555f3ad3472cd,Lordi,"Hard rock hallelujah",37
9c11f64534c09f1621c10cff7dd4d5ac989b52d8ec88d8d031815de2b4f57be3,"Eminem & Dr. Dre & 50 Cent","Crack a bottle",2
e8799e52602ed60e5be5208c1249fd4b84966f97b4fbb87ed58f39908078bacc,"Skid Row","18 and life (Eighteen and life)",9
7e07b1bd60102b4dddf8e552d46413b5f0e456f6be34ab1d57bb610946728442,Outkast,"Hey ya!",24
41c8640282c8c75a4fdb7cadc7ffde97e69184a5d66df1103286e3e246876ebc,"Guns N' Roses","Don't cry",8
a61f8e4bcf9c1ae23e4aada2dbbe8865dd40aed3620e6332cf4d7e40954fc7ff,Aerosmith,"I don't want to miss a thing",20
925501e03bbfccc377bc0ed417652a43f4631937c6034427b59ab639e03ffd42,"Rage Against The Machine",Bombtrack,8
e8b0866788dd8fa98156c57e7ce65cbe7204131e8fade984d4223d1e40bba270,"The Rasmus","I'm a mess",17
f732f727894c428a485d021677d4b5a491cd73e3cad724fb2476cf1d727bf934,"Lana Del Rey",Ride,10
d2f6e2f77457caa720892416d7a1cbf6ab845e5d3c385db61d65286999da3df2,"Buffalo Springfield","For what it's worth",8
c78cfe6dedcc2a6b1bce8372737688946cb2c2a1f6af70004da18f60d05801db,"James Blake","Limit to your love",17
eb85d330c111255c755af04c8009cf4af4575c2d3996887101e62188a9121963,"Snorri Helgason","Misty roses",7
e84fea4ff7274aa944236b33c6e488df06612d247c9b7e7407dca8f951b93a2a,"Sixto Rodriguez","Sugar man",6
9e569e0072f79bf058784bc91f2961b447924cccc5acd86fc98ac1b7e1a1fc46,"First Aid Kit","The Lion's roar",18
5e97bc7b2e3f5c17702c35f77cd874da75b7295aec903cfedf6bb7503d2fe80e,"Angus Stone & Julia Stone","Big jet plane",18
3bb2214474a935f71d416621f72a1cee1b29da728c18c71042db8506213b98a5,Air,"All I need",10
d1eafe7b731d6f30d8db95255a68dd28b71ceca6a45b1ef3056d708444a4f356,"Frida Andersson","Spår 2",11
174c86163294e5c8b82067ac50b85bec3c27035ade92afc0999b3ca1c8bb4974,"The Lumineers","Flowers in your hair",5
1f81e1abd580a6f5950f0ab3b9812625e92d355538e28111d84e0ef953af6a34,"Bon Iver","Skinny love",13
20028ce533e1f3c1a6dd3753aa27b097c491bd31f0c8ec32674cb7fd147b5ebf,"Bat For Lashes",Laura,16
cb2491a0c94d15357848a4d2c2b898b5e53ed2956ff6aae6ad944324f586b8aa,"Patrick Watson",Lighthouse,6
0a234284f8e097136dde84a0a6f37adf70cec020e8b3cf199b0517d19c60be95,"Bon Jouni","Please Don't Fuck Me Up",9
1e318a825636fae2590b855f2f241dc422eae0e992f56d64e2f8092b385e48a4,Robyn,"Indestructible (acoustic)",7
b3a6faf3e21919b0cedaada3bdf4191652a7260d30f72aebdb2f5821662fa0c0,"Eva And Manu","Lonely boy",5
752acecdad52dc1f3e89c4e5cc4bf9b7f90a49fb72a66a26a41d5e5779085842,"Ed Sheeran","The A team",13
3636c73ed0b925fd62f7a2f595465fe434b4eaa378812579c1633f69c3a9b550,"Selah Sue",Raggamuffin,3
309509a5b17fa27623a7cef6c06b25fbcf26f917238b3162641d897977802fa0,Kolbacken,"Vi jagar drömmar ikväll",7
568009ae0fd111b41bf2ad6f36c34c98f925d5c9ce7fc5dbc84b6bc6df6d12da,Feist,1234,6
d96c3869a098abb62626715868586ac4fc678af8f9da37209c59d2b543b3f308,"Nancy Sinatra","Bang bang (My baby shot me down)",19
9b9eda8c7985bb7576e834492d02aa0a4b582c5b9ec045089a1d73b45fca26db,"Fleet Foxes",Mykonos,9
71c79a50b2816bc27ea547bd0130c0d51ebd5eb50643037f1166a75f907de17b,"Håkan Hellström","Jag hatar att jag älskar dig och jag älskar dig så mycket att jag hatar mig",9
e22c5e64c54b3ccf34c44e55b3b192a8d252fa5c8e674abc5f1bbe6edf49e7ca,Diagrams,"Part of the wind",3
cb5505bb0ec06504464a12122aa1c3a8dcf2d145b346eb8168dff70361ed2368,Weezer,"Island in the sun",18
acc5f1ecaa2c2e1b79ab8fd5a2124a78202e157aec190fc3e80c87b8e4be7693,"Norlie & Kkv",Faller,143
6b962a7ccc524ab441b3acc9c62cfa5b6082786953604a224008998adb54e791,Fugees,"No woman, no cry",10
f1f0927e45a1eda3a9c7f3909a3f72280d0599633220a7ac72ff8f090b554f3e,"Oskar Linnros","Från Balkongen",101
9224d86a1a6b35ceafb6fa2f055fedef41128a74409e690443a5fa36bcff0078,Markoolio,"Sola och bada i Pina Colada",17
